Timestamp,heart_rate,steps_count,calories_burned,sleep_duration
2025-04-12 01:20:00,176,805,500.0,10.0
2025-04-12 01:25:00,152,959,500.0,7.458291907080836
2025-04-12 01:30:00,119,340,500.0,9.387919621926397
2025-04-12 01:35:00,154,309,500.0,9.535319660005543
2025-04-12 01:40:00,174,395,500.0,6.390568960580625
2025-04-12 01:45:00,111,694,500.0,9.016396219438711
2025-04-12 01:50:00,74,406,500.0,8.662010468492918
2025-04-12 01:55:00,146,688,500.0,9.52115660191075
2025-04-12 02:00:00,121,721,500.0,6.59010164086396
2025-04-12 02:05:00,61,890,500.0,7.771443371800265
2025-04-12 02:10:00,126,743,500.0,5.322633831784481
2025-04-12 02:15:00,79,355,500.0,8.738295711236876
2025-04-12 02:20:00,169,803,500.0,6.37208568181247
2025-04-12 02:25:00,124,687,500.0,6.96414605097542
2025-04-12 02:30:00,162,810,500.0,5.215832092273409
2025-04-12 02:35:00,73,870,500.0,4.93170981140719
